index,birga_x,valin_x,valout_x,direction_x,rates_x,volume_x,Com_x,birga_y,valin_y,valout_y,direction_y,rates_y,volume_y,Com_y,Bal1,Bal2,volume,Vol1,Vol2,Vol3,Vol4,profit,percent
74,live,USD,PZM,buy,0.026,6666.36489178,0.18,alfa,PZM,USD,sell,0.0209,74366.80933923,0.2,0.20852781923076924,22340.27017956,0.20852781923076924,0.00543148240194,0.20852781923076924,0.20852781923076924,0.004349514959079231,-0.0010819674428607694,-19.92029731099406
75,live,USD,PZM,buy,0.026,6666.36489178,0.18,alfa,PZM,USD,sell,0.0208,75510.66910365001,0.2,0.20852781923076924,22340.27017956,0.20852781923076924,0.00543148240194,0.20852781923076924,0.20852781923076924,0.00432870388272,-0.00110277851922,-20.303453783190257
76,live,USD,PZM,buy,0.026,6666.36489178,0.18,live,PZM,USD,sell,0.02087,286.68362429,0.18,0.20852781923076924,12549.45140858,0.20852781923076924,0.00543148240194,0.20852781923076924,0.20852781923076924,0.00434414203128893,-0.0010873403706510697,-20.019219251501152
77,live,USD,PZM,buy,0.026,6666.36489178,0.18,live,PZM,USD,sell,0.02066,515.63585613,0.18,0.20852781923076924,12549.45140858,0.20852781923076924,0.00543148240194,0.20852781923076924,0.20852781923076924,0.004300430012766139,-0.0011310523891738611,-20.82400909132791
78,live,USD,PZM,buy,0.026,6666.36489178,0.18,live,PZM,USD,sell,0.02065,2132.92830794,0.18,0.20852781923076924,12549.45140858,0.20852781923076924,0.00543148240194,0.20852781923076924,0.20852781923076924,0.004298348488074578,-0.0011331339138654223,-20.86233241703394
79,live,USD,PZM,buy,0.026,6666.36489178,0.18,live,PZM,USD,sell,0.02064,10530.78620794,0.18,0.20852781923076924,12549.45140858,0.20852781923076924,0.00543148240194,0.20852781923076924,0.20852781923076924,0.004296266963383016,-0.0011352154385569843,-20.900655742739985
80,live,USD,PZM,buy,0.026,6666.36489178,0.18,live,PZM,USD,sell,0.0206,10937.09078203,0.18,0.20852781923076924,12549.45140858,0.20852781923076924,0.00543148240194,0.20852781923076924,0.20852781923076924,0.004287940864616769,-0.0011435415373232307,-21.05394904556414
81,alfa,BTC,PZM,buy,2.29e-06,9600.05571095,0.2,alfa,PZM,BTC,sell,2.22e-06,279.95495495,0.2,793.235807860262,22340.27017956,279.95495495,0.0006410968468355,279.95495495,279.3950450401,0.0006190164859890439,-2.2080360846456074e-05,-3.4441537117903973
82,alfa,BTC,PZM,buy,2.29e-06,9600.05571095,0.2,alfa,PZM,BTC,sell,2.19e-06,760.14216956,0.2,793.235807860262,22340.27017956,760.14216956,0.0017407255682924,760.14216956,758.6218852208799,0.0016580591647764598,-8.266640351594018e-05,-4.748962445414843
83,alfa,BTC,PZM,buy,2.29e-06,9600.05571095,0.2,alfa,PZM,BTC,sell,2.18e-06,3729.55960075,0.2,793.235807860262,22340.27017956,793.235807860262,0.00181651,793.235807860262,791.6493362445415,0.0017223439619070743,-9.416603809292564e-05,-5.183898689956325
84,alfa,BTC,PZM,buy,2.29e-06,9600.05571095,0.2,hot,PZM,BTC,sell,2.3e-06,19.42,0.06,793.235807860262,0.2532381,0.2532381,5.799152490000001e-07,0.2532381,0.2527316238,5.809339650991561e-07,1.018716099155999e-09,0.17566637554585132
85,alfa,BTC,PZM,buy,2.29e-06,9600.05571095,0.2,hot,PZM,BTC,sell,2.28e-06,81.21000000000002,0.06,793.235807860262,0.2532381,0.2532381,5.799152490000001e-07,0.2532381,0.2527316238,5.758823654026417e-07,-4.032883597358385e-09,-0.6954263755458489
86,alfa,BTC,PZM,buy,2.29e-06,9600.05571095,0.2,hot,PZM,BTC,sell,2.25e-06,152.61,0.06,793.235807860262,0.2532381,0.2532381,5.799152490000001e-07,0.2532381,0.2527316238,5.6830496585787e-07,-1.1610283142130067e-08,-2.0020655021834175
87,alfa,BTC,PZM,buy,2.29e-06,9600.05571095,0.2,hot,PZM,BTC,sell,2.23e-06,208.22000000000003,0.06,793.235807860262,0.2532381,0.2532381,5.799152490000001e-07,0.2532381,0.2527316238,5.632533661613556e-07,-1.6661882838644452e-08,-2.8731582532751174
88,alfa,BTC,PZM,buy,2.29e-06,9600.05571095,0.2,hot,PZM,BTC,sell,2.21e-06,279.62,0.06,793.235807860262,0.2532381,0.2532381,5.799152490000001e-07,0.2532381,0.2527316238,5.582017664648413e-07,-2.1713482535158836e-08,-3.744251004366818
89,alfa,BTC,PZM,buy,2.29e-06,9600.05571095,0.2,live,PZM,BTC,sell,2.17e-06,1354.04198709,0.18,793.235807860262,12549.45140858,793.235807860262,0.00181651,793.235807860262,791.6493362445415,0.0017147868773432838,-0.00010172312265671613,-5.599920873362444
90,alfa,BTC,PZM,buy,2.29e-06,9600.05571095,0.2,live,PZM,BTC,sell,2.16e-06,2482.41257418,0.18,793.235807860262,12549.45140858,793.235807860262,0.00181651,793.235807860262,791.6493362445415,0.0017068846336688909,-0.00010962536633110902,-6.034944279475975
91,alfa,BTC,PZM,buy,2.29e-06,9600.05571095,0.2,live,PZM,BTC,sell,2.14e-06,19664.78852311,0.18,793.235807860262,12549.45140858,793.235807860262,0.00181651,793.235807860262,791.6493362445415,0.0016910801463201047,-0.00012542985367989526,-6.904991091703061
92,alfa,BTC,PZM,buy,2.29e-06,9600.05571095,0.2,live,PZM,BTC,sell,2.13e-06,20111.18838364,0.18,793.235807860262,12549.45140858,793.235807860262,0.00181651,793.235807860262,791.6493362445415,0.0016831779026457118,-0.00013333209735428815,-7.340014497816591
93,alfa,BTC,PZM,buy,2.29e-06,9600.05571095,0.2,live,PZM,BTC,sell,2.12e-06,24967.02828364,0.18,793.235807860262,12549.45140858,793.235807860262,0.00181651,793.235807860262,791.6493362445415,0.0016752756589713189,-0.00014123434102868105,-7.775037903930122
94,alfa,BTC,PZM,buy,2.3e-06,14962.05571095,0.2,alfa,PZM,BTC,sell,2.22e-06,279.95495495,0.2,789.7869565217391,22340.27017956,279.95495495,0.000643896396385,279.95495495,279.3950450401,0.0006190164859890439,-2.4879910395956108e-05,-3.863961739130444
95,alfa,BTC,PZM,buy,2.3e-06,14962.05571095,0.2,alfa,PZM,BTC,sell,2.19e-06,760.14216956,0.2,789.7869565217391,22340.27017956,760.14216956,0.001748326989988,760.14216956,758.6218852208799,0.0016580591647764598,-9.026782521154015e-05,-5.163097391304342
96,alfa,BTC,PZM,buy,2.3e-06,14962.05571095,0.2,alfa,PZM,BTC,sell,2.18e-06,3729.55960075,0.2,789.7869565217391,22340.27017956,789.7869565217391,0.00181651,789.7869565217391,788.2073826086955,0.0017148555098987822,-0.0001016544901012177,-5.59614260869567
97,alfa,BTC,PZM,buy,2.3e-06,14962.05571095,0.2,hot,PZM,BTC,sell,2.3e-06,19.42,0.06,789.7869565217391,0.2532381,0.2532381,5.8244763e-07,0.2532381,0.2527316238,5.809339650991561e-07,-1.513664900843913e-09,-0.25987999999998507
98,alfa,BTC,PZM,buy,2.3e-06,14962.05571095,0.2,hot,PZM,BTC,sell,2.28e-06,81.21000000000002,0.06,789.7869565217391,0.2532381,0.2532381,5.8244763e-07,0.2532381,0.2527316238,5.758823654026417e-07,-6.565264597358297e-09,-1.1271853913043302
99,alfa,BTC,PZM,buy,2.3e-06,14962.05571095,0.2,hot,PZM,BTC,sell,2.25e-06,152.61,0.06,789.7869565217391,0.2532381,0.2532381,5.8244763e-07,0.2532381,0.2527316238,5.6830496585787e-07,-1.414266414212998e-08,-2.428143478260866
100,alfa,BTC,PZM,buy,2.3e-06,14962.05571095,0.2,hot,PZM,BTC,sell,2.23e-06,208.22000000000003,0.06,789.7869565217391,0.2532381,0.2532381,5.8244763e-07,0.2532381,0.2527316238,5.632533661613556e-07,-1.9194263838644364e-08,-3.295448869565211
101,alfa,BTC,PZM,buy,2.3e-06,14962.05571095,0.2,hot,PZM,BTC,sell,2.21e-06,279.62,0.06,789.7869565217391,0.2532381,0.2532381,5.8244763e-07,0.2532381,0.2527316238,5.582017664648413e-07,-2.4245863535158748e-08,-4.162754260869557
102,alfa,BTC,PZM,buy,2.3e-06,14962.05571095,0.2,live,PZM,BTC,sell,2.17e-06,1354.04198709,0.18,789.7869565217391,12549.45140858,789.7869565217391,0.00181651,789.7869565217391,788.2073826086955,0.0017073312822243997,-0.00010917871777560016,-6.010356000000009
103,alfa,BTC,PZM,buy,2.3e-06,14962.05571095,0.2,live,PZM,BTC,sell,2.16e-06,2482.41257418,0.18,789.7869565217391,12549.45140858,789.7869565217391,0.00181651,789.7869565217391,788.2073826086955,0.0016994633961312,-0.0001170466038688,-6.443488
104,alfa,BTC,PZM,buy,2.3e-06,14962.05571095,0.2,live,PZM,BTC,sell,2.14e-06,19664.78852311,0.18,789.7869565217391,12549.45140858,789.7869565217391,0.00181651,789.7869565217391,788.2073826086955,0.0016837276239447998,-0.00013278237605520013,-7.309752000000007
105,alfa,BTC,PZM,buy,2.3e-06,14962.05571095,0.2,live,PZM,BTC,sell,2.13e-06,20111.18838364,0.18,789.7869565217391,12549.45140858,789.7869565217391,0.00181651,789.7869565217391,788.2073826086955,0.0016758597378515997,-0.00014065026214840019,-7.742884000000011
106,alfa,BTC,PZM,buy,2.3e-06,14962.05571095,0.2,live,PZM,BTC,sell,2.12e-06,24967.02828364,0.18,789.7869565217391,12549.45140858,789.7869565217391,0.00181651,789.7869565217391,788.2073826086955,0.0016679918517583999,-0.00014851814824160003,-8.176016000000002
107,hot,BTC,PZM,buy,2.33e-06,108.38,0.06,alfa,PZM,BTC,sell,2.22e-06,279.95495495,0.2,25683.29750815451,22340.27017956,108.38,0.00025267691524,108.38,108.38,0.00024012239279999997,-1.255452244000005e-05,-4.968606818741392
108,hot,BTC,PZM,buy,2.33e-06,108.38,0.06,alfa,PZM,BTC,sell,2.19e-06,760.14216956,0.2,25683.29750815451,22340.27017956,108.38,0.00025267691524,108.38,108.38,0.0002368774956,-1.579941964000001e-05,-6.252814834704331
109,hot,BTC,PZM,buy,2.33e-06,108.38,0.06,alfa,PZM,BTC,sell,2.18e-06,3729.55960075,0.2,25683.29750815451,22340.27017956,108.38,0.00025267691524,108.38,108.38,0.0002357958632,-1.6881052040000025e-05,-6.680884173358654
110,hot,BTC,PZM,buy,2.33e-06,108.38,0.06,hot,PZM,BTC,sell,2.3e-06,19.42,0.06,25683.29750815451,0.2532381,0.2532381,5.903987998638e-07,0.2532381,0.2532381,5.82098161422e-07,-8.300638441800077e-09,-1.4059375533478324
111,hot,BTC,PZM,buy,2.33e-06,108.38,0.06,hot,PZM,BTC,sell,2.28e-06,81.21000000000002,0.06,25683.29750815451,0.2532381,0.2532381,5.903987998638e-07,0.2532381,0.2532381,5.770364382792e-07,-1.3362361584600008e-08,-2.26327722679697
112,hot,BTC,PZM,buy,2.33e-06,108.38,0.06,hot,PZM,BTC,sell,2.25e-06,152.61,0.06,25683.29750815451,0.2532381,0.2532381,5.903987998638e-07,0.2532381,0.2532381,5.69443853565e-07,-2.095494629880001e-08,-3.549286736970695
113,hot,BTC,PZM,buy,2.33e-06,108.38,0.06,hot,PZM,BTC,sell,2.23e-06,208.22000000000003,0.06,25683.29750815451,0.2532381,0.2532381,5.903987998638e-07,0.2532381,0.2532381,5.643821304222e-07,-2.601666944160005e-08,-4.40662641041985
114,hot,BTC,PZM,buy,2.33e-06,108.38,0.06,hot,PZM,BTC,sell,2.21e-06,279.62,0.06,25683.29750815451,0.2532381,0.2532381,5.903987998638e-07,0.2532381,0.2532381,5.593204072794001e-07,-3.107839258439998e-08,-5.263966083868988
115,hot,BTC,PZM,buy,2.33e-06,108.38,0.06,live,PZM,BTC,sell,2.17e-06,1354.04198709,0.18,25683.29750815451,12549.45140858,108.38,0.00025267691524,108.38,108.38,0.00023476126771999998,-1.7915647520000042e-05,-7.090338071835027
116,hot,BTC,PZM,buy,2.33e-06,108.38,0.06,live,PZM,BTC,sell,2.16e-06,2482.41257418,0.18,25683.29750815451,12549.45140858,108.38,0.00025267691524,108.38,108.38,0.00023367941856,-1.8997496680000006e-05,-7.518493195927939
117,hot,BTC,PZM,buy,2.33e-06,108.38,0.06,live,PZM,BTC,sell,2.14e-06,19664.78852311,0.18,25683.29750815451,12549.45140858,108.38,0.00025267691524,108.38,108.38,0.00023151572023999997,-2.1161195000000044e-05,-8.374803444113805
118,hot,BTC,PZM,buy,2.33e-06,108.38,0.06,live,PZM,BTC,sell,2.13e-06,20111.18838364,0.18,25683.29750815451,12549.45140858,108.38,0.00025267691524,108.38,108.38,0.00023043387107999998,-2.2243044160000035e-05,-8.802958568206728
119,hot,BTC,PZM,buy,2.33e-06,108.38,0.06,live,PZM,BTC,sell,2.12e-06,24967.02828364,0.18,25683.29750815451,12549.45140858,108.38,0.00025267691524,108.38,108.38,0.00022935202192,-2.3324893320000027e-05,-9.231113692299651
120,hot,BTC,PZM,buy,2.34e-06,2150.99,0.06,alfa,PZM,BTC,sell,2.22e-06,279.95495495,0.2,25573.53982649573,22340.27017956,279.95495495,0.0006554876513397498,279.95495495,279.95495495,0.0006202569999890219,-3.523065135072783e-05,-5.374723883618551
121,hot,BTC,PZM,buy,2.34e-06,2150.99,0.06,alfa,PZM,BTC,sell,2.19e-06,760.14216956,0.2,25573.53982649573,22340.27017956,760.14216956,0.0017797999163764622,760.14216956,760.14216956,0.0016613819286337272,-0.00011841798774273504,-6.653443831137215
122,hot,BTC,PZM,buy,2.34e-06,2150.99,0.06,alfa,PZM,BTC,sell,2.18e-06,3729.55960075,0.2,25573.53982649573,22340.27017956,2150.99,0.00503633658996,2150.99,2150.99,0.004679779883599999,-0.00035655670636000093,-7.079683813643456
123,hot,BTC,PZM,buy,2.34e-06,2150.99,0.06,hot,PZM,BTC,sell,2.3e-06,19.42,0.06,25573.53982649573,0.2532381,0.2532381,5.929327002924001e-07,0.2532381,0.2532381,5.82098161422e-07,-1.0834538870400147e-08,-1.8272797005557593
124,hot,BTC,PZM,buy,2.34e-06,2150.99,0.06,hot,PZM,BTC,sell,2.28e-06,81.21000000000002,0.06,25573.53982649573,0.2532381,0.2532381,5.929327002924001e-07,0.2532381,0.2532381,5.770364382792e-07,-1.589626201320008e-08,-2.680955529246567
125,hot,BTC,PZM,buy,2.34e-06,2150.99,0.06,hot,PZM,BTC,sell,2.25e-06,152.61,0.06,25573.53982649573,0.2532381,0.2532381,5.929327002924001e-07,0.2532381,0.2532381,5.69443853565e-07,-2.3488846727400082e-08,-3.9614692722827973
126,hot,BTC,PZM,buy,2.34e-06,2150.99,0.06,hot,PZM,BTC,sell,2.23e-06,208.22000000000003,0.06,25573.53982649573,0.2532381,0.2532381,5.929327002924001e-07,0.2532381,0.2532381,5.643821304222e-07,-2.855056987020012e-08,-4.8151451009736235
127,hot,BTC,PZM,buy,2.34e-06,2150.99,0.06,hot,PZM,BTC,sell,2.21e-06,279.62,0.06,25573.53982649573,0.2532381,0.2532381,5.929327002924001e-07,0.2532381,0.2532381,5.593204072794001e-07,-3.361229301300005e-08,-5.668820929664431
128,hot,BTC,PZM,buy,2.34e-06,2150.99,0.06,live,PZM,BTC,sell,2.17e-06,1354.04198709,0.18,25573.53982649573,12549.45140858,1354.04198709,0.0031703593247404743,1354.04198709,1354.04198709,0.0029329822239837263,-0.00023737710075674798,-7.487387909134864
129,hot,BTC,PZM,buy,2.34e-06,2150.99,0.06,live,PZM,BTC,sell,2.16e-06,2482.41257418,0.18,25573.53982649573,12549.45140858,2150.99,0.00503633658996,2150.99,2150.99,0.00463777535088,-0.0003985612390800001,-7.913713310475255
130,hot,BTC,PZM,buy,2.34e-06,2150.99,0.06,live,PZM,BTC,sell,2.14e-06,19664.78852311,0.18,25573.53982649573,12549.45140858,2150.99,0.00503633658996,2150.99,2150.99,0.0045948329865199995,-0.00044150360344000043,-8.766364113156047
131,hot,BTC,PZM,buy,2.34e-06,2150.99,0.06,live,PZM,BTC,sell,2.13e-06,20111.18838364,0.18,25573.53982649573,12549.45140858,2150.99,0.00503633658996,2150.99,2150.99,0.004573361804339999,-0.000462974785620001,-9.19268951449645
132,hot,BTC,PZM,buy,2.34e-06,2150.99,0.06,live,PZM,BTC,sell,2.12e-06,24967.02828364,0.18,25573.53982649573,12549.45140858,2150.99,0.00503633658996,2150.99,2150.99,0.00455189062216,-0.0004844459677999999,-9.619014915836821
133,hot,BTC,PZM,buy,2.35e-06,2232.69,0.06,alfa,PZM,BTC,sell,2.22e-06,279.95495495,0.2,25464.716252765957,22340.27017956,279.95495495,0.0006582888806189795,279.95495495,279.95495495,0.0006202569999890219,-3.803188062995752e-05,-5.777384633049961
134,hot,BTC,PZM,buy,2.35e-06,2232.69,0.06,alfa,PZM,BTC,sell,2.19e-06,760.14216956,0.2,25464.716252765957,22340.27017956,760.14216956,0.0017874058989250793,760.14216956,760.14216956,0.0016613819286337272,-0.0001260239702913521,-7.050663219089808
135,hot,BTC,PZM,buy,2.35e-06,2232.69,0.06,alfa,PZM,BTC,sell,2.18e-06,3729.55960075,0.2,25464.716252765957,22340.27017956,2232.69,0.0052499695929,2232.69,2232.69,0.0048575296716,-0.00039243992130000033,-7.47508941443645
136,hot,BTC,PZM,buy,2.35e-06,2232.69,0.06,hot,PZM,BTC,sell,2.3e-06,19.42,0.06,25464.716252765957,0.2532381,0.2532381,5.95466600721e-07,0.2532381,0.2532381,5.82098161422e-07,-1.3368439299000005e-08,-2.2450359571491156
137,hot,BTC,PZM,buy,2.35e-06,2232.69,0.06,hot,PZM,BTC,sell,2.28e-06,81.21000000000002,0.06,25464.716252765957,0.2532381,0.2532381,5.95466600721e-07,0.2532381,0.2532381,5.770364382792e-07,-1.8430162441799937e-08,-3.0950791227391123
138,hot,BTC,PZM,buy,2.35e-06,2232.69,0.06,hot,PZM,BTC,sell,2.25e-06,152.61,0.06,25464.716252765957,0.2532381,0.2532381,5.95466600721e-07,0.2532381,0.2532381,5.69443853565e-07,-2.602274715599994e-08,-4.3701438711241245
139,hot,BTC,PZM,buy,2.35e-06,2232.69,0.06,hot,PZM,BTC,sell,2.23e-06,208.22000000000003,0.06,25464.716252765957,0.2532381,0.2532381,5.95466600721e-07,0.2532381,0.2532381,5.643821304222e-07,-3.108447029879998e-08,-5.2201870367141385
140,hot,BTC,PZM,buy,2.35e-06,2232.69,0.06,hot,PZM,BTC,sell,2.21e-06,279.62,0.06,25464.716252765957,0.2532381,0.2532381,5.95466600721e-07,0.2532381,0.2532381,5.593204072794001e-07,-3.614619344159991e-08,-6.070230202304135
141,hot,BTC,PZM,buy,2.35e-06,2232.69,0.06,live,PZM,BTC,sell,2.17e-06,1354.04198709,0.18,25464.716252765957,12549.45140858,1354.04198709,0.003183907868863297,1354.04198709,1354.04198709,0.0029329822239837263,-0.0002509256448795707,-7.881058598883231
142,hot,BTC,PZM,buy,2.35e-06,2232.69,0.06,live,PZM,BTC,sell,2.16e-06,2482.41257418,0.18,25464.716252765957,12549.45140858,2232.69,0.0052499695929,2232.69,2232.69,0.00481392970128,-0.0004360398916200001,-8.305569849579616
143,hot,BTC,PZM,buy,2.35e-06,2232.69,0.06,live,PZM,BTC,sell,2.14e-06,19664.78852311,0.18,25464.716252765957,12549.45140858,2232.69,0.0052499695929,2232.69,2232.69,0.00476935627812,-0.0004806133147800002,-9.154592350972399
144,hot,BTC,PZM,buy,2.35e-06,2232.69,0.06,live,PZM,BTC,sell,2.13e-06,20111.18838364,0.18,25464.716252765957,12549.45140858,2232.69,0.0052499695929,2232.69,2232.69,0.004747069566539999,-0.0005029000263600007,-9.5791036016688
145,hot,BTC,PZM,buy,2.35e-06,2232.69,0.06,live,PZM,BTC,sell,2.12e-06,24967.02828364,0.18,25464.716252765957,12549.45140858,2232.69,0.0052499695929,2232.69,2232.69,0.004724782854960001,-0.0005251867379399994,-10.003614852365166
146,hot,BTC,PZM,buy,2.38e-06,2297.22,0.06,alfa,PZM,BTC,sell,2.22e-06,279.95495495,0.2,25143.732434453785,22340.27017956,279.95495495,0.0006666925684566685,279.95495495,279.95495495,0.0006202569999890219,-4.64355684676466e-05,-6.965064658683781
147,hot,BTC,PZM,buy,2.38e-06,2297.22,0.06,alfa,PZM,BTC,sell,2.19e-06,760.14216956,0.2,25143.732434453785,22340.27017956,760.14216956,0.0018102238465709315,760.14216956,760.14216956,0.0016613819286337272,-0.00014884191793720436,-8.222293514647507
148,hot,BTC,PZM,buy,2.38e-06,2297.22,0.06,alfa,PZM,BTC,sell,2.18e-06,3729.55960075,0.2,25143.732434453785,22340.27017956,2297.22,0.00547066403016,2297.22,2297.22,0.0049979237208,-0.00047274030935999956,-8.641369799968752
149,hot,BTC,PZM,buy,2.38e-06,2297.22,0.06,hot,PZM,BTC,sell,2.3e-06,19.42,0.06,25143.732434453785,0.2532381,0.2532381,6.030683020068001e-07,0.2532381,0.2532381,5.82098161422e-07,-2.097014058480011e-08,-3.477241386260698
150,hot,BTC,PZM,buy,2.38e-06,2297.22,0.06,hot,PZM,BTC,sell,2.28e-06,81.21000000000002,0.06,25143.732434453785,0.2532381,0.2532381,6.030683020068001e-07,0.2532381,0.2532381,5.770364382792e-07,-2.603186372760004e-08,-4.316569722032333
151,hot,BTC,PZM,buy,2.38e-06,2297.22,0.06,hot,PZM,BTC,sell,2.25e-06,152.61,0.06,25143.732434453785,0.2532381,0.2532381,6.030683020068001e-07,0.2532381,0.2532381,5.69443853565e-07,-3.3624448441800045e-08,-5.5755622256898025
152,hot,BTC,PZM,buy,2.38e-06,2297.22,0.06,hot,PZM,BTC,sell,2.23e-06,208.22000000000003,0.06,25143.732434453785,0.2532381,0.2532381,6.030683020068001e-07,0.2532381,0.2532381,5.643821304222e-07,-3.868617158460008e-08,-6.414890561461455
